DATE,WGPT:0001,WGPT:0002,WGPT:0003,WGPT:0004,WGPT:0005,WGPT:0006,WGPT:0007,WGPT:0008,WGPT:0009,WGPT:0010,WGPT:0011,WBP:0001,WBP:0002,WBP:0003,WBP:0004,WBP:0005,WBP:0006,WBP:0007,WBP:0008,WBP:0009,WBP:0010,WBP:0011
2020-06-24,3166768660.0,4533973620.0,1720307930.0,2677989930.0,4482127980.0,3644751220.0,442448116.0,5164520460.0,2491779840.0,2863901700.0,1738570240.0,769.016083,895.6195600000001,1077.078013,1516.2955499999998,919.0029529999999,1735.6308199999999,1134.8924399999999,963.828503,1786.9959800000001,971.999699,887.9380620000001
2020-06-25,3167811350.0,4535566860.0,1720307930.0,2677989930.0,4483614740.0,3644751220.0,442508220.0,5164520460.0,2491779840.0,2863901700.0,1739872640.0,768.344698,895.814425,1076.8538549999998,1516.7683299999999,918.3162120000001,1735.8616,1148.78742,965.389986,1787.2966099999999,972.3236489999999,887.986649
2020-06-26,3168852940.0,4537228300.0,1720307930.0,2677989930.0,4485183670.0,3644751220.0,442508220.0,5164520460.0,2491779840.0,2863901700.0,1741204300.0,767.843252,895.175853,1076.629191,1517.23462,917.2551629999999,1736.08523,1172.94738,966.9435709999999,1787.59086,972.641461,887.473543
2020-06-27,3169874400.0,4538754550.0,1720307930.0,2677989930.0,4486718060.0,3644751220.0,442636832.0,5164520460.0,2491779840.0,2863901700.0,1742498780.0,767.6885810000001,896.010478,1076.404109,1517.69464,916.44212,1736.30193,1157.94734,968.489522,1787.8789499999998,972.952816,887.615124
2020-06-28,3170903670.0,4540319850.0,1720307930.0,2677989930.0,4488170390.0,3644751220.0,442765532.0,5164520460.0,2491779840.0,2863901700.0,1743826480.0,767.2680399999999,895.996882,1076.1784440000001,1518.1485,916.0520379999999,1736.5119200000001,1151.65017,970.0279270000001,1788.1611,973.257626,887.1104879999999
2020-06-29,3171931840.0,4541883830.0,1720307930.0,2677989930.0,4489659350.0,3644751220.0,442894144.0,5164520460.0,2491779840.0,2863901700.0,1745152640.0,766.91263,895.967754,1075.952438,1518.5963100000001,915.448545,1736.7153099999998,1147.21145,971.5589399999999,1788.43764,973.5558139999999,886.765396
2020-06-30,3172949120.0,4543532180.0,1720307930.0,2677989930.0,4491160630.0,3644751220.0,443019104.0,5164520460.0,2491779840.0,2863901700.0,1746478140.0,766.723133,895.0925169999999,1075.725926,1519.03829,914.793605,1736.91232,1144.3439700000001,973.0827370000001,1788.70813,973.847523,886.474094
2020-07-01,3173936150.0,4545192960.0,1720307930.0,2677989930.0,4492661580.0,3644751220.0,443143976.0,5164520460.0,2491779840.0,2863901700.0,1747790330.0,766.914808,894.4019149999999,1075.499084,1519.47433,914.154703,1737.10339,1141.52423,974.59923,1788.9732299999998,974.132863,886.387656
2020-07-02,3174908330.0,4546900490.0,1720307930.0,2677989930.0,4494188820.0,3644751220.0,443298856.0,5164520460.0,2491779840.0,2863901700.0,1749100980.0,767.0686430000001,893.433607,1075.271736,1519.90476,913.396033,1737.2883000000002,1131.41237,976.108837,1789.2328300000001,974.4121640000001,886.2565690000001
2020-07-03,3175898550.0,4548588660.0,1720307930.0,2677989930.0,4495662380.0,3644751220.0,443453076.0,5164520460.0,2491779840.0,2863901700.0,1750416580.0,766.741503,892.9113490000001,1075.044135,1520.32936,912.930843,1737.46738,1124.09946,977.611404,1789.4871500000002,974.6855029999999,886.019904
2020-07-04,3176887670.0,4550276940.0,1720307930.0,2677989930.0,4497134730.0,3644751220.0,443607252.0,5164520460.0,2491779840.0,2863901700.0,1751731300.0,766.5176859999999,892.441638,1074.816116,1520.74868,912.445688,1737.6409600000002,1117.60847,979.107173,1789.73641,974.953221,885.806911
2020-07-05,3176901420.0,4550300150.0,1720307930.0,2677989930.0,4497155190.0,3644751220.0,443609364.0,5164520460.0,2491779840.0,2863901700.0,1751749340.0,782.797389,907.297072,1074.587844,1521.16239,919.032411,1737.80882,1149.34028,980.596221,1789.9803900000002,975.2210160000001,905.7185609999999
2020-07-06,3176901420.0,4550300150.0,1720307930.0,2677989930.0,4497155190.0,3644751220.0,443609364.0,5164520460.0,2491779840.0,2863901700.0,1751749340.0,791.504428,917.909938,1074.359242,1521.5708200000001,925.251888,1737.97151,1169.9608799999999,982.078559,1790.21964,975.4953560000001,916.9885449999999
2020-07-07,3176901420.0,4550300150.0,1720307930.0,2677989930.0,4497155190.0,3644751220.0,443609364.0,5164520460.0,2491779840.0,2863901700.0,1751749340.0,795.905704,923.683354,1074.130299,1521.97397,930.067578,1738.1289199999999,1186.48024,983.55444,1790.45394,975.781708,923.721128
2020-07-08,3176901420.0,4550300150.0,1720307930.0,2677989930.0,4497155190.0,3644751220.0,443609364.0,5164520460.0,2491779840.0,2863901700.0,1751749340.0,799.178468,927.891195,1073.90118,1522.37195,934.264749,1738.2811600000002,1201.27491,985.023853,1790.6837300000002,976.084252,928.7212770000001
2020-07-09,3176901420.0,4550300150.0,1720307930.0,2677989930.0,4497155190.0,3644751220.0,443609364.0,5164520460.0,2491779840.0,2863901700.0,1751749340.0,801.787481,931.126185,1073.671907,1522.76487,937.9516629999999,1738.42856,1214.87355,986.486886,1790.90868,976.4059249999999,932.693784
2020-07-10,3176901420.0,4550300150.0,1720307930.0,2677989930.0,4497155190.0,3644751220.0,443609364.0,5164520460.0,2491779840.0,2863901700.0,1751749340.0,803.957143,933.707753,1073.442458,1523.1527300000002,941.208477,1738.57101,1227.4757,987.943627,1791.12923,976.748333,935.9956649999999
2020-07-11,3177397740.0,4550672940.0,1720307930.0,2677989930.0,4497293460.0,3644751220.0,443609364.0,5164520460.0,2491779840.0,2863901700.0,1751749340.0,795.9470859999999,930.947512,1073.213009,1523.53575,942.890553,1738.7088399999998,1239.18773,989.3941530000001,1791.3451599999999,977.112147,938.8257339999999
2020-07-12,3178360020.0,4552414900.0,1720307930.0,2677989930.0,4498366400.0,3644751220.0,443774012.0,5164520460.0,2491779840.0,2863901700.0,1753282080.0,786.278779,917.903646,1072.9836480000001,1523.9139300000002,940.235813,1738.84205,1209.29886,990.838563,1791.55702,977.4900519999999,916.8047459999999
2020-07-13,3179340340.0,4554141900.0,1720307930.0,2677989930.0,4499427020.0,3644751220.0,443956832.0,5164520460.0,2491779840.0,2863901700.0,1754874220.0,781.876744,911.1132359999999,1072.75454,1524.28716,938.226938,1738.9706400000002,1187.8288400000001,992.276923,1791.7647,977.8739189999999,905.446146
2020-07-14,3180270390.0,4555717430.0,1720307930.0,2677989930.0,4500589280.0,3644751220.0,444075060.0,5164520460.0,2491779840.0,2863901700.0,1756517620.0,779.836233,908.023006,1072.525685,1524.65577,936.043086,1739.09472,1186.97458,993.7093319999999,1791.9671,978.256015,897.821375
2020-07-15,3181189440.0,4557276460.0,1720307930.0,2677989930.0,4501852630.0,3644751220.0,444222460.0,5164520460.0,2491779840.0,2863901700.0,1758175430.0,778.3136129999999,905.7376899999999,1072.297237,1525.01987,933.673675,1739.2137400000001,1175.6602,995.1358560000001,1792.16466,978.629729,892.386242
2020-07-16,3182126860.0,4558823830.0,1720307930.0,2677989930.0,4503132480.0,3644751220.0,444366692.0,5164520460.0,2491779840.0,2863901700.0,1759801780.0,776.7723589999999,904.0325359999999,1072.069306,1525.37935,931.531117,1739.32869,1167.19768,996.5565939999999,1792.35804,978.989847,888.8373780000001
2020-07-17,3183043380.0,4560452160.0,1720307930.0,2677989930.0,4504411340.0,3644751220.0,444513784.0,5164520460.0,2491779840.0,2863901700.0,1761417130.0,775.94605,901.869672,1071.842046,1525.73443,929.6412399999999,1739.43946,1158.63473,997.9715460000001,1792.5474599999998,979.332838,886.14999
2020-07-18,3183915680.0,4562074880.0,1720307930.0,2677989930.0,4505723200.0,3644751220.0,444671788.0,5164520460.0,2491779840.0,2863901700.0,1763005200.0,775.830913,900.3219499999999,1071.615446,1526.085,927.7973649999999,1739.5461599999999,1148.1862700000001,999.380866,1792.7334700000001,979.656788,884.291089
2020-07-19,3184756300.0,4563691990.0,1720307930.0,2677989930.0,4507082250.0,3644751220.0,444770480.0,5164979380.0,2491779840.0,2863901700.0,1764171200.0,775.935391,899.111356,1071.389605,1526.43128,925.9193240000001,1739.6492300000002,1153.88713,994.641131,1792.91552,979.962346,888.9007379999999
2020-07-20,3185595820.0,4565269610.0,1720307930.0,2677989930.0,4508414570.0,3644751220.0,444770480.0,5166695380.0,2491779840.0,2863901700.0,1764171200.0,775.787771,898.4575159999999,1071.1646110000001,1526.77338,924.371448,1739.74845,1180.3702899999998,977.1687089999999,1793.0941599999999,980.256244,909.941912
2020-07-21,3186389910.0,4565948310.0,1720307930.0,2679017220.0,4509782860.0,3644751220.0,444770480.0,5168398400.0,2491779840.0,2863901700.0,1764171200.0,776.2714189999999,905.9887100000001,1070.940365,1515.52962,922.784709,1739.8441500000001,1197.3797,966.5169910000001,1793.2692800000002,980.545951,920.3263410000001
2020-07-22,3187182570.0,4565948310.0,1720307930.0,2680723430.0,4511160940.0,3644751220.0,444770480.0,5170141900.0,2491779840.0,2863901700.0,1764171200.0,776.3822,918.332404,1070.716878,1500.01808,921.301953,1739.9358900000002,1211.7205099999999,957.9671309999999,1793.44077,980.838595,927.082838
2020-07-23,3188070710.0,4566175680.0,1720307930.0,2681846310.0,4512205940.0,3645472160.0,444820244.0,5171547370.0,2491779840.0,2863901700.0,1764171200.0,774.9146350000001,920.996043,1070.494227,1490.8881900000001,921.572597,1728.10979,1211.9395200000001,955.3987410000001,1793.6090700000002,981.1397969999999,932.0758589999999
2020-07-24,3188419190.0,4566175680.0,1720307930.0,2681846310.0,4512900150.0,3647424660.0,444967424.0,5172757920.0,2492420150.0,2863901700.0,1764617910.0,782.738561,927.6961540000001,1070.2723349999999,1494.26244,923.407837,1697.46313,1191.78609,954.756396,1749.66803,981.451823,927.5850320000001
2020-07-25,3188419190.0,4566175680.0,1720307930.0,2681846310.0,4512900150.0,3648920660.0,445117816.0,5173274260.0,2493842890.0,2864816020.0,1765488010.0,795.416017,931.6031999999999,1070.050949,1496.4459399999998,929.215001,1677.1401899999998,1178.25576,962.653747,1667.7793,958.740398,919.0976189999999
2020-07-26,3188419190.0,4566175680.0,1720307930.0,2681846310.0,4512900150.0,3650435690.0,445268120.0,5173274260.0,2495235600.0,2866365370.0,1766445670.0,799.6016050000001,934.3383500000001,1069.8303990000002,1498.33387,933.4443140000001,1659.47023,1168.02345,973.684217,1621.26613,939.772724,915.0376620000001
2020-07-27,3188419190.0,4566175680.0,1720307930.0,2681846310.0,4512900150.0,3652114070.0,445418380.0,5173274260.0,2496607740.0,2867908890.0,1767343600.0,802.5229850000001,936.43836,1069.610608,1500.05064,937.058309,1641.42099,1158.83449,979.9707390000001,1587.19968,934.7319520000001,913.754215
2020-07-28,3188419190.0,4566175680.0,1720307930.0,2681846310.0,4512900150.0,3653806090.0,445565956.0,5173274260.0,2497965140.0,2869373210.0,1768270020.0,804.824075,938.1438549999999,1069.391477,1501.6523499999998,940.215243,1625.4249,1151.03241,984.791467,1561.1250599999998,933.3344569999999,912.343388
2020-07-29,3188419190.0,4566175680.0,1720307930.0,2681846310.0,4512900150.0,3655482710.0,445709484.0,5173274260.0,2499307580.0,2870836540.0,1769233510.0,806.6609870000001,939.5215390000001,1069.173358,1503.14274,942.91758,1612.0050099999999,1144.70312,988.56835,1541.6472500000002,931.3364059999999,910.906612
2020-07-30,3188419190.0,4566175680.0,1720307930.0,2681846310.0,4512900150.0,3657177260.0,445859524.0,5173274260.0,2500640340.0,2872318900.0,1770183140.0,808.247638,940.7098030000001,1068.955998,1504.55701,945.3197160000001,1599.76168,1136.90764,991.80125,1525.8067,929.1162209999999,910.084087
2020-07-31,3188419190.0,4566175680.0,1720307930.0,2681846310.0,4512900150.0,3658776000.0,446010840.0,5173274260.0,2501965620.0,2873780470.0,1771140800.0,809.645716,941.750623,1068.739562,1505.90242,947.4460819999999,1590.41982,1129.69923,994.639613,1512.709,927.807177,909.271792
2020-08-01,3188419190.0,4566175680.0,1720307930.0,2681846310.0,4512900150.0,3660356150.0,446169064.0,5173274260.0,2503284410.0,2875373930.0,1772142900.0,810.898275,942.6738640000001,1068.52405,1507.1844700000001,949.351568,1582.26849,1121.38092,997.18619,1501.7054799999999,923.448207,907.9544430000001
2020-08-02,3189095360.0,4567126080.0,1720307930.0,2682667130.0,4513669270.0,3660971820.0,446312416.0,5173274260.0,2503785130.0,2875916890.0,1772542970.0,799.4268810000001,933.5337770000001,1068.309539,1498.90862,946.8221179999999,1590.63718,1117.8071300000001,999.513218,1546.4501799999998,944.668142,916.1798580000001
2020-08-03,3190178420.0,4568680490.0,1720307930.0,2684049060.0,4514948020.0,3660971820.0,446455680.0,5173274260.0,2503785130.0,2875916890.0,1772542970.0,788.985142,923.4504729999999,1068.0961280000001,1487.15787,942.634,1607.8611999999998,1113.57576,1001.672144,1604.51302,961.828527,927.8172529999999
2020-08-04,3191254220.0,4570233910.0,1720307930.0,2685430330.0,4516225780.0,3660971820.0,446598856.0,5173274260.0,2503785130.0,2875916890.0,1772542970.0,784.0064649999999,917.662867,1067.883883,1475.9131200000002,939.182574,1622.30794,1109.4539499999998,1003.7000710000001,1640.09692,967.130549,933.883489
2020-08-05,3192326060.0,4571619030.0,1720307930.0,2686855270.0,4517694720.0,3660971820.0,446755628.0,5173274260.0,2503785130.0,2875916890.0,1772542970.0,780.6215010000001,915.185194,1067.672892,1464.8456899999999,935.258907,1634.68008,1102.1184899999998,1005.624345,1666.21268,969.852356,938.069165
2020-08-06,3193362700.0,4572996780.0,1720307930.0,2688243690.0,4519339220.0,3660971820.0,446909144.0,5173274260.0,2503785130.0,2875916890.0,1772542970.0,778.579571,913.1176559999999,1067.463342,1454.71964,930.992326,1645.32159,1096.712804,1007.465371,1686.31661,971.6269199999999,941.2261100000001
2020-08-07,3194352150.0,4574385750.0,1720307930.0,2689604940.0,4520978220.0,3660971820.0,447064508.0,5173274260.0,2503785130.0,2875916890.0,1772542970.0,777.4934309999999,911.3112140000001,1067.255046,1445.30342,927.283412,1654.5125300000002,1090.991748,1009.2385049999999,1702.07994,972.9496260000001,943.760004
2020-08-08,3195340500.0,4575773620.0,1720307930.0,2690936380.0,4522590710.0,3660971820.0,447218508.0,5173274260.0,2503785130.0,2875916890.0,1772542970.0,776.3239550000001,909.843891,1067.048169,1436.59736,924.114895,1662.4828000000002,1086.101621,1010.955495,1714.58859,974.0214990000001,945.885952
2020-08-09,3196319060.0,4577363340.0,1720307930.0,2692276180.0,4524222230.0,3660971820.0,447271264.0,5173274260.0,2503785130.0,2875916890.0,1772542970.0,775.4101189999999,906.710277,1066.842733,1428.17092,921.180348,1669.42204,1108.00734,1012.625317,1724.5526100000002,974.94441,947.7297389999999
2020-08-10,3197324020.0,4578966700.0,1720307930.0,2693637980.0,4525606250.0,3660971820.0,447409204.0,5173274260.0,2503785130.0,2875916890.0,1772542970.0,774.1215569999999,904.43881,1066.638628,1419.88913,919.752218,1675.4875499999998,1099.2441900000001,1014.2550219999999,1732.3869200000001,975.772061,949.3703560000001
2020-08-11,3198281460.0,4580481290.0,1720307930.0,2694998790.0,4527054400.0,3660971820.0,447617808.0,5173274260.0,2503785130.0,2875916890.0,1772542970.0,773.860978,903.509783,1066.4358650000001,1412.01995,918.067458,1680.80946,1076.622822,1015.8503190000001,1738.84106,976.534757,950.853376
2020-08-12,3199198860.0,4582020300.0,1720307930.0,2696353440.0,4528596160.0,3660971820.0,447790068.0,5173274260.0,2503785130.0,2875916890.0,1772542970.0,773.939617,902.325204,1066.234367,1404.58252,916.073609,1685.4962300000002,1070.773693,1017.415575,1744.2325999999998,977.252045,952.2112490000001
2020-08-13,3200134410.0,4583624980.0,1720307930.0,2697664640.0,4530158710.0,3660971820.0,447961536.0,5173274260.0,2503785130.0,2875916890.0,1772542970.0,773.389749,900.6942339999999,1066.034123,1397.91641,914.1693,1689.63872,1064.158854,1018.954563,1748.78044,977.939875,953.46548
2020-08-14,3201068640.0,4585232300.0,1720307930.0,2698951420.0,4531751510.0,3660971820.0,448134368.0,5173274260.0,2503785130.0,2875916890.0,1772542970.0,772.936483,899.4196089999999,1065.834979,1391.71505,912.2822060000001,1693.3130499999997,1057.411256,1020.4701319999999,1752.65101,978.60598,954.6404120000001
2020-08-15,3202011340.0,4586864480.0,1720307930.0,2700195740.0,4533312630.0,3660971820.0,448310588.0,5173274260.0,2503785130.0,2875916890.0,1772542970.0,772.3565629999999,898.113513,1065.636836,1386.15455,910.715608,1696.58346,1050.22423,1021.964801,1755.97433,979.2568060000001,955.7486180000001
2020-08-16,3202981100.0,4588459040.0,1720307930.0,2701433350.0,4534888490.0,3660971820.0,448490196.0,5173274260.0,2503785130.0,2875916890.0,1772542970.0,771.4363470000001,897.398062,1065.439529,1380.8312099999998,909.187862,1699.50407,1042.845441,1023.440517,1758.8517100000001,979.8968080000001,956.7994259999999
2020-08-17,3203949760.0,4590052940.0,1720307930.0,2702670300.0,4536535190.0,3660971820.0,448669716.0,5173274260.0,2503785130.0,2875916890.0,1772542970.0,770.791395,896.682116,1065.2430689999999,1375.7030100000002,907.429006,1702.12075,1036.247806,1024.899106,1761.3635600000002,980.528912,957.799788
2020-08-18,3204839220.0,4591631660.0,1720307930.0,2703823540.0,4537576340.0,3661714100.0,448837224.0,5173274260.0,2503785130.0,2875916890.0,1772542970.0,771.43308,896.144161,1065.047269,1371.56657,908.77908,1691.6556799999998,1033.329792,1026.341822,1763.57313,981.155659,958.755589
2020-08-19,3205588980.0,4593063530.0,1720307930.0,2704959620.0,4537576340.0,3663728970.0,449001828.0,5173274260.0,2503785130.0,2875916890.0,1772542970.0,773.6185270000001,896.9704700000001,1064.852063,1367.67136,915.491269,1661.7825400000002,1030.51366,1027.7700399999999,1765.5309100000002,981.777775,959.671361
2020-08-20,3206626720.0,4593703180.0,1720307930.0,2706094820.0,4537576340.0,3665722720.0,449162692.0,5173924140.0,2503785130.0,2875916890.0,1772542970.0,770.067056,904.513005,1064.657198,1363.90991,920.614365,1636.3795799999998,1028.459465,1020.769574,1767.2777099999998,982.396547,960.551383
2020-08-21,3207580640.0,4593703180.0,1720307930.0,2707191740.0,4537576340.0,3667596460.0,449314580.0,5175667530.0,2503785130.0,2875916890.0,1772542970.0,769.838278,916.596791,1064.462751,1360.63741,925.032086,1616.33197,1028.539446,1003.983134,1768.8462000000002,983.0124589999999,961.399428
2020-08-22,3208318740.0,4593902390.0,1720307930.0,2708218810.0,4537576340.0,3669408490.0,449466380.0,5177484620.0,2503785130.0,2875916890.0,1772542970.0,772.70611,919.402517,1064.268458,1358.104,928.8914689999999,1599.829,1027.845225,992.514171,1770.263,983.626017,962.2170910000001
2020-08-23,3208890410.0,4593902390.0,1720307930.0,2708601280.0,4537576340.0,3670972800.0,449629180.0,5179306550.0,2504709680.0,2875916890.0,1772542970.0,776.296433,925.9284759999999,1064.074352,1361.97831,932.2901939999999,1589.44852,1024.0280599999999,983.895671,1708.83075,984.237661,963.006561
2020-08-24,3209049140.0,4593902390.0,1720307930.0,2708601280.0,4537722860.0,3672561420.0,449717444.0,5180594540.0,2506106790.0,2876308380.0,1772542970.0,784.819354,929.4048280000001,1063.8803229999999,1370.02778,934.05939,1579.73937,1041.118463,983.4825109999999,1643.37811,975.6619509999999,963.7681680000001
2020-08-25,3209049140.0,4593902390.0,1720307930.0,2708601280.0,4537722860.0,3674112310.0,449717444.0,5181948970.0,2507481680.0,2877814170.0,1772542970.0,794.1233410000001,932.029109,1063.686371,1376.6514300000001,937.374361,1571.7733899999998,1075.635121,980.950718,1600.57436,949.7621979999999,964.49628
2020-08-26,3209049140.0,4593902390.0,1720307930.0,2708601280.0,4537722860.0,3675633940.0,449717444.0,5183302410.0,2508843370.0,2879025930.0,1772830400.0,798.346615,934.196769,1063.492342,1382.9387,939.912787,1564.9102699999999,1100.56199,978.498301,1567.1876,948.773584,959.16766
2020-08-27,3209049140.0,4593902390.0,1720307930.0,2708601280.0,4537722860.0,3677130710.0,449717444.0,5184654860.0,2510189440.0,2879025930.0,1774142480.0,801.190104,935.932811,1063.29839,1388.8446,942.1719230000001,1559.08203,1121.02683,976.2231489999999,1542.0947299999998,975.4384640000001,940.91316
2020-08-28,3209049140.0,4593902390.0,1720307930.0,2708601280.0,4537722860.0,3678600640.0,449717444.0,5185999500.0,2511521100.0,2879025930.0,1775436300.0,803.339559,937.316952,1063.104449,1394.34933,944.1494040000001,1554.26865,1138.77632,974.2386059999999,1523.38637,979.780571,931.778188
2020-08-29,3209049140.0,4593902390.0,1720307930.0,2708601280.0,4537722860.0,3680046260.0,449717444.0,5187343370.0,2512843850.0,2879025930.0,1776750580.0,805.152216,938.501201,1062.910662,1399.5690499999998,945.9347039999999,1550.18578,1155.06314,972.367198,1508.25686,982.045658,924.906708
2020-08-30,3209049140.0,4593902390.0,1720307930.0,2708601280.0,4537722860.0,3681554250.0,449717444.0,5188685920.0,2514159340.0,2879025930.0,1778064420.0,806.719815,939.5295910000001,1062.717051,1404.52873,947.544026,1545.31179,1170.15855,970.609178,1495.79793,983.515071,919.6724899999999
2020-08-31,3209049140.0,4593902390.0,1720307930.0,2708601280.0,4537722860.0,3683052780.0,449717444.0,5190027700.0,2515468340.0,2879025930.0,1779377380.0,808.1030430000001,940.4343739999999,1062.523693,1409.27919,949.0137689999999,1540.96426,1184.20225,968.953117,1485.36058,984.596767,915.5005749999999
2020-09-01,3209049140.0,4593902390.0,1720307930.0,2708601280.0,4537722860.0,3684546580.0,449717444.0,5191375200.0,2516772390.0,2879025930.0,1780689680.0,809.3436009999999,941.240124,1062.330676,1413.79744,950.360906,1536.98512,1197.2878500000002,967.303436,1476.46697,985.457561,912.074581
2020-09-02,3209683510.0,4594667220.0,1720307930.0,2709343450.0,4538434230.0,3685051370.0,449793432.0,5191827520.0,2517257820.0,2879025930.0,1781338570.0,798.524793,933.7375410000001,1062.138066,1409.59368,947.62987,1549.1641,1190.28283,976.6311830000001,1523.2742799999999,986.177456,919.419292
2020-09-03,3210674060.0,4595921770.0,1720307930.0,2710622420.0,4540151990.0,3685051370.0,449915708.0,5191827520.0,2517257820.0,2879025930.0,1781338570.0,789.1172300000001,925.5920299999999,1061.946138,1401.8207499999999,940.8730429999999,1567.83088,1177.6963,988.068928,1581.9036199999998,986.80571,934.124598
2020-09-04,3211766580.0,4597300950.0,1720307930.0,2711915580.0,4541981620.0,3685051370.0,450033892.0,5191827520.0,2517257820.0,2879025930.0,1781338570.0,783.008952,919.859391,1061.754793,1394.35857,934.668339,1583.79738,1170.96243,995.284653,1618.49149,987.373112,941.6548680000001
2020-09-05,3212895840.0,4598729300.0,1720307930.0,2713191360.0,4543840180.0,3685051370.0,450153528.0,5191827520.0,2517257820.0,2879025930.0,1781338570.0,778.6293350000001,915.534488,1061.5641190000001,1387.45013,929.159187,1597.74175,1164.93465,1000.841556,1645.5750300000002,987.9014970000001,946.6864109999999
2020-09-06,3214035220.0,4600157100.0,1720307930.0,2714479020.0,4545702700.0,3685051370.0,450278224.0,5191827520.0,2517257820.0,2879025930.0,1781338570.0,775.3676479999999,912.417066,1061.3743690000001,1380.75124,924.2989359999999,1609.85726,1158.39229,1005.382224,1666.5691900000002,988.404538,950.3933890000001
2020-09-07,3215159860.0,4601561580.0,1720307930.0,2715765690.0,4547422220.0,3685051370.0,450398608.0,5191827520.0,2517257820.0,2879025930.0,1781338570.0,773.10156,910.23229,1061.185455,1374.37256,920.686624,1620.42848,1153.78692,1009.224568,1683.1471800000002,988.8923769999999,953.28816
2020-09-08,3216292640.0,4602979040.0,1720307930.0,2716537670.0,4549114240.0,3685572330.0,450514988.0,5191827520.0,2517257820.0,2879025930.0,1781488500.0,771.0620499999999,908.241213,1060.997465,1373.30556,917.5628330000001,1620.6975400000001,1150.31554,1012.5622870000001,1696.3995400000001,989.371999,952.2950910000001
2020-09-09,3217200470.0,4604162090.0,1720307930.0,2716537670.0,4550798560.0,3687218700.0,450637748.0,5191827520.0,2517257820.0,2879025930.0,1781488500.0,772.840805,908.9414619999999,1060.810487,1380.54884,914.7823629999999,1602.67173,1145.23849,1015.52671,1707.11035,989.848607,956.121243
2020-09-10,3218208620.0,4605038570.0,1720307930.0,2716537670.0,4552472320.0,3689031830.0,450759980.0,5192136180.0,2517257820.0,2879025930.0,1781488500.0,771.447171,911.664952,1060.624433,1386.36069,912.311323,1584.38907,1141.01152,1013.9388819999999,1715.8605200000002,990.3257100000001,958.34772
2020-09-11,3219121620.0,4605038570.0,1720307930.0,2716537670.0,4553934880.0,3690834070.0,450883136.0,5193436160.0,2517257820.0,2879025930.0,1781488500.0,772.037915,923.042604,1060.439292,1391.77236,911.089564,1568.8478300000002,1136.88025,1002.0263769999999,1723.02372,990.805079,960.133867
2020-09-12,3220017460.0,4605038570.0,1720307930.0,2716537670.0,4555100000.0,3692645440.0,451006292.0,5194743510.0,2517516980.0,2879025930.0,1781488500.0,772.203487,928.3640189999999,1060.2549980000001,1396.85964,911.345204,1555.20794,1133.1177,995.026923,1708.9424,991.287891,961.654221
2020-09-13,3220875020.0,4605038570.0,1720307930.0,2716537670.0,4555100000.0,3694241100.0,451129360.0,5196051190.0,2518903200.0,2879025930.0,1781488500.0,772.67069,931.918416,1060.071628,1401.66884,917.750812,1546.78018,1129.634,989.962402,1629.03928,991.7749819999999,962.996485
2020-09-14,3221755680.0,4605038570.0,1720307930.0,2716537670.0,4555100000.0,3695377290.0,451250008.0,5197094100.0,2520269290.0,2879515760.0,1781932790.0,772.355892,934.49411,1059.8890059999999,1406.25056,922.5809449999999,1546.63267,1126.9993900000002,989.1347509999999,1583.2723500000002,981.111681,956.1852739999999
2020-09-15,3222608180.0,4605038570.0,1720307930.0,2716537670.0,4555110230.0,3695377290.0,451372548.0,5197094100.0,2521617120.0,2881271690.0,1783367190.0,772.541286,936.459348,1059.707143,1410.62196,926.164217,1564.9166500000001,1123.89959,1001.168938,1550.6022400000002,951.4731489999999,938.217709
2020-09-16,3223474100.0,4606194890.0,1720307930.0,2717616330.0,4556819190.0,3695377290.0,451473704.0,5198108300.0,2522953290.0,2882971190.0,1785022140.0,772.271973,924.8545019999999,1059.525874,1403.08916,921.174716,1580.99216,1126.6101,994.5307680000001,1524.61518,943.4185200000001,923.477489
2020-09-17,3224332650.0,4607447020.0,1720307930.0,2718847120.0,4558520780.0,3695377290.0,451573760.0,5199385620.0,2524276700.0,2884655620.0,1786681820.0,772.1631279999999,919.414848,1059.345265,1395.64403,917.2677580000001,1594.95908,1127.75212,988.6074550000001,1504.70892,939.417897,913.987437
2020-09-18,3225151380.0,4608692330.0,1720307930.0,2720079670.0,4559958260.0,3695377290.0,451671616.0,5200650400.0,2525588560.0,2886323770.0,1788340400.0,772.571492,916.285007,1059.165503,1388.77739,915.283468,1606.64922,1128.99952,985.1822090000001,1489.7487,936.912361,907.327113
2020-09-19,3226030060.0,4609992970.0,1720307930.0,2721306720.0,4561678550.0,3695377290.0,451769428.0,5201938060.0,2526893270.0,2887999840.0,1789998870.0,771.7087620000001,913.458392,1058.9865,1382.3228100000001,912.086582,1616.8585400000002,1129.9612499999998,982.135044,1477.56158,934.508036,901.965592
2020-09-20,3226922380.0,4611310880.0,1720307930.0,2722506490.0,4563359350.0,3695377290.0,451869396.0,5203230890.0,2528191930.0,2889692740.0,1791684070.0,771.0426679999999,911.2126870000001,1058.80808,1376.4353899999999,909.4796699999999,1625.81276,1130.26892,979.583858,1467.46072,932.124622,897.116671
2020-09-21,3227867500.0,4612590400.0,1720307930.0,2723617270.0,4565005940.0,3695377290.0,451935572.0,5204523060.0,2529485750.0,2891402800.0,1793329340.0,769.7520930000001,909.8457390000001,1058.63032,1371.66106,907.292958,1633.69921,1139.0342699999999,977.4284520000001,1458.96058,929.8132909999999,893.696958
